"twt_id","srvy_tp","subm_dt","both","new","newboth","st_ct","hhs","ppl","wp_prblm_taste_rcd","wp_prblm_smell_rcd","wp_prblm_color_rcd","wp_prblm_cloudy_rcd","ho_diar_rcd","ho_typh_rcd","ho_malr_rcd","ho_dysn_rcd","ho_resp_rcd","ho_skin_rcd","ho_eyin_rcd","ho_wrms_rcd","ho_othr_1_rcd","ho_othr_2_rcd","ho_dk_rcd","ft_lt_30M","ft_30_60M","ft_gt_120M","ft_gt_60M","ft_gt_180M","ftch_tm_NA","sf_NoBush","sf_ImpLatr","sf_Pit","sf_Latr","sf_NoNghbr","san_fac_NA","wp_prblm_taste_rcd_na","wp_prblm_smell_rcd_na","wp_prblm_color_rcd_na","wp_prblm_cloudy_rcd_na","ho_diar_rcd_na","ho_typh_rcd_na","ho_malr_rcd_na","ho_dysn_rcd_na","ho_resp_rcd_na","ho_skin_rcd_na","ho_eyin_rcd_na","ho_wrms_rcd_na","ho_othr_1_rcd_na","ho_othr_2_rcd_na","ho_dk_rcd_na","fnct_wp","fnct_wp_na","fnct_wp_tt","strd_fees_sum","strd_fees_none","fnct_wq","fnct_wq_na","fnct_wq_tt","tst_rslt_elec_amt","tst_rslt_elec_amt_na","tst_rslt_elec_amt_tt","tst_rslt_temp_amt","tst_rslt_temp_amt_na","tst_rslt_temp_amt_tt","tst_rslt_trbd_amt","tst_rslt_trbd_amt_na","tst_rslt_trbd_amt_tt","tst_rslt_nitrite_amt","tst_rslt_nitrite_amt_na","tst_rslt_nitrite_amt_tt","tst_rslt_nitrate_amt","tst_rslt_nitrate_amt_na","tst_rslt_nitrate_amt_tt","tst_rslt_fl_amt","tst_rslt_fl_amt_na","tst_rslt_fl_amt_tt","tst_rslt_arsnc_amt","tst_rslt_arsnc_amt_na","tst_rslt_arsnc_amt_tt","tst_rslt_ecoli_amt","tst_rslt_ecoli_amt_na","tst_rslt_ecoli_amt_tt","tst_rslt_fcoli_amt","tst_rslt_fcoli_amt_na","tst_rslt_fcoli_amt_tt","ecoli_risk_l","ecoli_risk_i","ecoli_risk_h","ecoli_risk_v"
"826028","m",2016-09-27,"0","0","00",1,12,69,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,2,0,2,125000,0,3,0,3,232,1,2,51.7,1,2,15,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,1.5,1,2,38,2,1,0,1,0,0
"826035","b",2009-01-28,"1","0","01",1,30,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,15,0,15,0,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826035","m",2016-04-13,"1","0","01",1,8,53,0,0,0,0,0,1,3,0,1,1,1,1,1,0,0,1,7,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.5,0,2,38000,0,4,0,4,185,2,2,49.1,2,2,48,0,4,NA,4,0,NA,4,0,NA,4,0,NA,4,0,116,1,3,95,3,1,0,0,0,1
"826042","m",2015-10-22,"0","0","00",1,6,26,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,3,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1.5,0,2,20000,0,2.5,0,3,250.7,0,3,23,2,1,15,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,2,1,2,78,2,1,0,1,0,0
"826059","b",2009-10-13,"1","0","01",1,75,378,0,18,50,0,19,0,9,0,24,0,0,24,0,0,0,1,18,3,53,0,0,28,8,39,0,0,0,7,7,7,7,25,25,25,25,25,25,25,25,25,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826059","m",2016-04-15,"1","0","01",1,11,68,0,0,0,0,2,5,4,0,6,2,1,1,1,0,0,8,3,0,0,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,0,2,38000,0,1,0,2,312,0,2,23,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,8,1,1,61,1,1,0,1,0,0
"826066","b",2009-05-28,"1","0","01",1,119,546,2,18,51,0,19,0,83,0,28,0,1,28,0,0,0,8,49,6,56,0,0,27,21,71,0,0,0,48,48,48,48,21,21,21,21,21,21,21,21,21,119,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826066","m",2015-10-20,"1","0","01",1,11,53,2,0,0,1,0,2,6,0,0,4,2,2,0,0,0,0,11,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,0,2,150000,0,2,0,3,120,1,2,50.2,1,2,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,20,1,2,106,2,1,0,0,1,0
"826073","b",2009-07-05,"1","0","01",1,48,256,2,11,24,0,11,0,45,0,8,0,0,8,0,0,0,3,7,3,35,0,0,0,9,39,0,0,0,11,11,11,11,1,1,1,1,1,1,1,1,1,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826073","m",2016-11-16,"1","0","01",1,19,138,0,0,0,0,0,3,5,0,12,1,1,1,0,0,3,8,11,0,0,0,0,0,1,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,3,0,3,111000,0,3,0,4,145.8,1,3,23,3,1,160,0,4,NA,4,0,NA,4,0,NA,4,0,NA,4,0,28.5,0,4,NA,4,0,0,0,1,0
"826080","b",2015-02-06,"1","1","11",1,48,225,0,0,0,0,1,0,7,0,4,0,1,0,1,0,0,20,28,0,0,0,0,0,2,7,35,4,0,48,48,48,48,36,36,36,36,36,36,36,36,36,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826080","m",2016-11-16,"1","1","11",1,29,152,0,0,0,7,1,3,11,0,7,3,2,1,2,0,2,6,23,0,0,0,0,0,1,1,23,4,0,6,6,6,6,4,4,4,4,4,4,4,4,4,29,27,3,0,3,17000,0,3,0,3,40,2,1,50.6,1,2,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,0,1,2,7,2,1,1,0,0,0
"826097","b",2009-01-07,"1","0","01",1,48,243,6,4,16,0,39,0,13,0,37,0,0,37,0,0,0,3,24,0,21,0,0,17,1,30,0,0,0,22,22,22,22,0,0,0,0,0,0,0,0,0,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826097","m",2015-08-29,"1","0","01",1,8,67,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,5,3,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,2,382000,0,2,0,2,180,1,1,NA,2,0,80,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,101,1,1,1,0,0,0
"826107","b",2009-03-07,"1","0","01",1,81,518,0,0,66,0,47,0,25,0,70,1,3,70,0,0,0,4,24,6,41,6,0,26,7,48,0,0,0,15,15,15,15,4,4,4,4,4,4,4,4,4,81,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826107","m",2015-10-30,"1","0","01",1,26,144,0,0,0,0,1,2,25,0,0,5,1,4,1,0,0,12,14,0,0,0,0,0,0,7,11,8,0,5,5,5,5,0,0,0,0,0,0,0,0,0,26,26,2,0,3,0,1,2,0,2,280,1,1,NA,2,0,5,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,8,1,1,84,1,1,0,1,0,0
"826114","b",2009-09-09,"1","0","01",1,58,314,2,13,37,0,13,0,0,0,14,0,0,14,0,0,0,1,37,0,20,0,0,19,5,34,0,0,0,6,6,6,6,33,33,33,33,33,33,33,33,33,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826114","m",2015-12-09,"1","0","01",1,10,49,0,0,0,0,1,3,5,0,4,4,1,3,1,0,0,5,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1.5,0,2,70000,0,2,0,3,229.4,1,2,23,2,1,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,0,1,2,174,2,1,1,0,0,0
"826121","b",2009-01-10,"1","0","01",1,31,131,0,4,27,0,7,0,10,0,5,0,3,5,0,0,0,0,15,0,16,0,0,11,3,17,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826121","m",2016-05-27,"1","0","01",1,11,82,0,0,0,0,2,2,5,0,3,3,1,2,1,0,0,4,7,0,0,0,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1.5,0,2,42000,0,3,0,3,136.7,2,1,50.3,1,2,9,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,25,1,2,176,2,1,0,0,1,0
"826138","b",2009-06-10,"1","0","01",1,52,241,0,12,37,0,10,0,0,0,13,1,0,13,0,0,0,11,24,0,17,0,0,11,3,37,1,0,0,3,3,3,3,29,29,29,29,29,29,29,29,29,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826138","m",2016-11-22,"1","0","01",1,22,131,0,0,0,0,1,2,7,0,10,4,0,0,1,0,3,8,14,0,0,0,0,0,1,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,2.5,0,3,465000,0,2,0,2,60,1,1,49.7,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,23,1,1,1,0,0,0
"826145","m",2015-12-17,"0","0","00",1,10,76,0,0,0,0,0,0,6,0,0,0,1,1,0,0,2,3,7,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,0,3,220000,0,1.5,0,3,209.9,0,3,22,2,1,5,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,0,1,2,58,2,1,1,0,0,0
"826152","b",2009-10-30,"1","0","01",1,33,176,1,8,23,0,9,0,0,0,14,0,0,14,0,0,0,4,15,0,14,0,0,8,7,18,0,0,0,1,1,1,1,11,11,11,11,11,11,11,11,11,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826152","m",2016-11-24,"1","0","01",1,22,153,0,0,0,0,0,0,21,0,1,0,1,0,0,0,0,20,2,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,2,0,3,35000,0,2,0,2,280,0,2,49.6,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,23,1,1,1,0,0,0
"826169","b",2009-02-11,"1","0","01",1,48,231,0,18,22,0,13,0,0,0,20,0,0,20,0,0,0,8,13,3,23,1,0,5,4,39,0,0,0,8,8,8,8,17,17,17,17,17,17,17,17,17,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826169","m",2016-05-25,"1","0","01",1,21,100,0,0,0,0,1,5,9,0,12,4,3,2,1,0,0,12,9,0,0,0,0,0,1,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,2,0,2,45000,0,4,0,4,224.2,1,3,48.7,2,2,10,0,4,NA,4,0,NA,4,0,NA,4,0,NA,4,0,0.5,1,3,21,3,1,1,0,0,0
"826176","b",2009-11-24,"1","0","01",1,64,378,0,0,15,0,11,0,0,0,14,0,0,14,0,0,0,5,25,9,25,0,0,11,22,31,0,0,0,49,49,49,49,39,39,39,39,39,39,39,39,39,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826176","m",2015-12-10,"1","0","01",1,10,65,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1.5,0,2,101000,0,2,0,3,70,2,1,23,2,1,35,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,1,1,2,10,2,1,1,0,0,0
"826183","b",2009-01-12,"1","0","01",1,50,212,0,0,50,0,11,0,0,0,21,0,0,21,0,0,0,3,19,0,28,0,0,26,10,14,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826183","m",2016-03-10,"1","0","01",1,10,50,0,0,0,0,0,2,5,0,3,1,2,2,1,0,0,3,7,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1.5,0,2,0,1,4,0,4,144.8,2,2,23,3,1,70,0,4,NA,4,0,NA,4,0,NA,4,0,NA,4,0,56,1,3,161,3,1,0,0,1,0
"826190","b",2010-01-02,"1","0","01",1,60,373,0,0,43,0,6,0,2,0,12,0,3,12,0,0,0,8,40,0,12,0,0,9,13,38,0,0,0,17,17,17,17,39,39,39,39,39,39,39,39,39,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826190","m",2016-05-16,"1","0","01",1,9,51,0,0,0,0,0,0,2,0,3,4,1,0,0,0,0,6,3,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.5,0,2,205000,0,3,0,3,160,2,1,24,2,1,60,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,1,1,2,95,2,1,1,0,0,0
"826200","m",2016-03-23,"0","0","00",1,10,94,0,0,0,0,0,0,8,0,5,1,2,1,0,0,1,2,8,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1.5,0,2,80000,0,3,0,3,115,2,1,NA,3,0,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,1,1,2,13,2,1,1,0,0,0
"826217","m",2016-03-31,"0","0","00",1,10,55,0,0,0,0,0,2,7,0,5,1,1,0,0,0,0,6,4,0,0,0,0,0,1,0,9,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,10,10,1.5,0,2,254000,0,2,0,2,170,1,1,28,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,10,1,1,1,0,0,0
"826224","b",2010-11-02,"1","0","01",1,54,304,0,5,25,0,5,0,0,0,18,0,0,18,0,0,0,5,17,2,30,0,0,14,8,31,1,0,0,24,24,24,24,34,34,34,34,34,34,34,34,34,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826224","m",2016-03-23,"1","0","01",1,10,70,4,5,1,2,2,3,5,0,4,3,3,2,3,0,1,1,1,0,8,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,2,155000,0,2,0,3,110,2,1,23,2,1,0,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,4,1,2,125,2,1,0,1,0,0
"826231","b",2010-02-15,"1","0","01",1,51,269,0,0,33,0,7,0,0,0,19,0,0,19,0,0,0,4,5,14,28,0,0,15,9,27,0,0,0,18,18,18,18,25,25,25,25,25,25,25,25,25,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826231","m",2016-03-31,"1","0","01",1,9,47,0,0,0,0,0,2,3,0,3,4,1,2,1,0,0,6,3,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.5,0,2,80000,0,3,0,4,265,1,3,50.7,2,2,0,0,4,NA,4,0,NA,4,0,NA,4,0,NA,4,0,101,1,3,59,3,1,0,0,0,1
"826248","b",2010-03-17,"1","0","01",1,50,290,0,0,50,0,11,0,0,0,9,0,0,9,0,0,0,0,14,0,36,0,0,21,14,15,0,0,0,0,0,0,0,31,31,31,31,31,31,31,31,31,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826248","m",2016-04-12,"1","0","01",1,9,46,0,0,0,0,0,2,3,0,5,3,0,3,1,0,0,7,2,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.5,0,2,20000,0,2,0,2,110,1,1,51.2,0,2,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,9.5,1,1,1,0,0,0
"826255","b",2010-04-03,"1","0","01",1,40,194,0,0,32,0,6,0,0,0,13,0,0,13,0,0,0,3,28,2,7,0,0,5,8,27,0,0,0,8,8,8,8,22,22,22,22,22,22,22,22,22,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826255","m",2016-07-22,"1","0","01",1,18,104,0,0,0,3,0,2,7,0,8,3,4,3,2,0,0,9,9,0,0,0,0,0,0,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,2.5,0,3,210000,0,2,0,3,333.8,0,3,22,2,1,22,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,1,1,2,50,2,1,1,0,0,0
"826262","b",2010-05-21,"1","0","01",1,56,306,0,3,53,0,11,0,0,0,16,0,0,16,0,0,0,1,10,3,42,0,0,22,2,32,0,0,0,0,0,0,0,30,30,30,30,30,30,30,30,30,56,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826262","m",2016-05-17,"1","0","01",1,21,148,0,0,0,0,0,2,11,0,5,2,0,0,2,0,2,3,18,0,0,0,0,0,0,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,2.5,0,3,385000,0,3,0,3,221,1,2,48.9,1,2,5,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,23,1,2,12,2,1,0,0,1,0
"826279","b",2011-01-12,"0","0","00",1,67,355,0,0,67,0,24,0,0,0,0,7,0,0,0,0,0,0,54,0,13,0,0,32,1,34,0,0,0,0,0,0,0,37,37,37,37,37,37,37,37,37,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826286","b",2010-06-21,"1","0","01",1,45,216,1,5,39,0,12,0,0,0,20,6,0,20,0,0,0,8,20,4,13,0,0,12,6,27,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826286","m",2016-11-24,"1","0","01",1,18,84,0,0,0,0,1,1,15,0,0,3,0,3,2,0,0,16,2,0,0,0,0,0,1,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,2.5,0,3,82500,0,3,0,3,252.9,0,3,50.1,1,2,35,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,67.5,1,2,37,2,1,0,0,1,0
"826293","b",2010-05-07,"1","0","01",1,44,250,1,2,18,0,3,0,0,0,21,0,0,21,0,0,0,2,19,2,21,0,0,6,7,31,0,0,0,23,23,23,23,20,20,20,20,20,20,20,20,20,44,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826293","m",2016-06-07,"1","0","01",1,11,85,0,0,0,0,2,2,3,1,4,4,1,1,1,0,0,9,2,0,0,0,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,2,0,2,44000,0,2,0,2,166,0,2,51,0,2,5,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,2,1,1,1,0,0,0
"826303","b",2010-03-08,"1","0","01",1,48,255,0,0,26,0,11,0,0,0,19,2,0,19,0,0,0,6,15,12,8,7,0,9,3,36,0,0,0,22,22,22,22,23,23,23,23,23,23,23,23,23,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826303","m",2016-09-27,"1","0","01",1,24,146,0,0,0,0,0,3,16,0,6,6,3,1,3,0,0,12,12,0,0,0,0,0,0,9,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,3,0,3,204000,0,2,0,2,148,0,2,49.9,0,2,5,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,16,1,1,1,0,0,0
"826310","b",2010-09-08,"1","0","01",1,52,297,0,1,48,0,7,0,0,0,11,5,0,11,0,0,0,0,7,9,34,2,0,5,6,41,0,0,0,3,3,3,3,32,32,32,32,32,32,32,32,32,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826310","m",2015-12-15,"1","0","01",1,10,56,0,0,0,0,0,2,4,0,6,3,0,2,1,0,0,3,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1.5,0,2,125000,0,2,0,2,268,1,1,27.6,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,1,1,4.5,1,1,1,0,0,0
"826327","b",2010-01-09,"1","0","01",1,41,297,0,0,21,0,17,0,0,0,16,3,0,16,0,0,0,9,10,6,16,0,0,9,2,30,0,0,0,20,20,20,20,10,10,10,10,10,10,10,10,10,41,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826327","m",2015-09-30,"1","0","01",1,20,114,0,0,0,0,1,5,16,0,5,2,1,1,0,0,0,12,8,0,0,0,0,0,2,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2,0,2,15000,0,1.5,0,3,141.6,1,2,23,2,1,75,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,1002,1,2,61,2,1,0,0,0,1
"826334","b",2010-09-20,"1","0","01",1,40,175,0,2,18,0,8,0,0,0,17,5,0,17,0,0,0,0,5,4,31,0,0,5,2,33,0,0,0,20,20,20,20,15,15,15,15,15,15,15,15,15,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826334","m",2015-11-23,"1","0","01",1,8,42,0,0,0,0,1,1,6,0,2,3,0,0,2,0,0,7,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,2,365000,0,3,0,3,72.9,1,2,49,1,2,10,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,16,1,2,25,2,1,0,0,1,0
"826341","b",2010-06-10,"1","0","01",1,50,260,3,13,34,0,8,0,0,0,25,8,0,25,0,0,0,3,20,7,19,1,0,10,5,35,0,0,0,0,0,0,0,17,17,17,17,17,17,17,17,17,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826341","m",2015-12-17,"1","0","01",1,9,57,0,0,0,2,0,0,6,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2,0,2,130000,0,2,0,3,150,2,1,NA,3,0,12,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,0,1,2,66,2,1,1,0,0,0
"826358","b",2010-09-30,"1","0","01",1,50,276,25,0,25,0,7,0,0,0,27,4,0,27,0,0,0,2,22,8,14,4,0,9,4,37,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
