"twt_id","srvy_tp","subm_dt","both","new","newboth","st_ct","hhs","ppl","wp_prblm_taste_rcd","wp_prblm_smell_rcd","wp_prblm_color_rcd","wp_prblm_cloudy_rcd","ho_diar_rcd","ho_typh_rcd","ho_malr_rcd","ho_dysn_rcd","ho_resp_rcd","ho_skin_rcd","ho_eyin_rcd","ho_wrms_rcd","ho_dk_rcd","ft_lt_30M","ft_30_60M","ft_gt_120M","ft_gt_60M","ft_gt_180M","ftch_tm_NA","sf_NoBush","sf_ImpLatr","sf_Pit","sf_Latr","sf_.NoNghbr","func_wp","func_wq","strd_fees","ecoli_risk_l","ecoli_risk_i","ecoli_risk_h","ecoli_risk_v"
827500,"b","2013-09-06",1,0,"01",1,32,176,0,0,0,0,0.3125,0,0,0,0,0.1875,0,0,0,0.09375,0.90625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
827500,"m","2016-06-14",1,0,"01",1,30,190,0,0,0,0,0,0,0.5,0,0,0,0,0.266666666666667,0,0.466666666666667,0.533333333333333,0,0,0,0,0,0,0,1,0,1,0.666666666666667,336030,1,0,0,0
827517,"b","2013-09-19",1,0,"01",1,30,154,0,0,0,0,0.866666666666667,0,0,0,0,0.3,0,0,0,0.1,0.9,0,0,0,0,0.566666666666667,0.366666666666667,0.0666666666666667,0,0,0,0,0,0,0,0,0
827517,"m","2016-03-03",1,0,"01",1,13,106,0,0,0,0,0,0,0.692307692307692,0,0.153846153846154,0,0.0769230769230769,0,0.230769230769231,0.230769230769231,0.769230769230769,0,0,0,0,0,0,0.0769230769230769,0.846153846153846,0.0769230769230769,1,0.666666666666667,4e+05,0,0,0,1
827524,"m","2016-11-30",0,0,"00",1,50,286,0,0,0,0,0,0,0.2,0,0.74,0.04,0,0.02,0.1,0.4,0.6,0,0,0,0,0,0.06,0.08,0.78,0.08,1,1,184000,1,0,0,0
827531,"m","2015-11-26",0,0,"00",1,33,177,0,0,0,0,0,0.0606060606060606,0.515151515151515,0,0.787878787878788,0.0606060606060606,0,0.0303030303030303,0,0.515151515151515,0.484848484848485,0,0,0,0,0,0.151515151515152,0.181818181818182,0.545454545454545,0.121212121212121,1,1,5000,1,0,0,0
827548,"m","2016-01-12",0,0,"00",1,18,156,0,0,0,0,0,0,0.722222222222222,0,0.166666666666667,0,0,0.111111111111111,0.166666666666667,0.277777777777778,0.722222222222222,0,0,0,0,0,0,0.111111111111111,0.888888888888889,0,1,1,170000,1,0,0,0
827562,"b","2013-06-11",1,0,"01",1,28,139,1,0,0,0,1,0,0,0,0,0.321428571428571,0,0,0,0.142857142857143,0.321428571428571,0,0.535714285714286,0,0,0.464285714285714,0.428571428571429,0.107142857142857,0,0,0,0,0,0,0,0,0
827562,"m","2016-03-10",1,0,"01",1,33,200,0,0,0,0.333333333333333,0.0606060606060606,0.0303030303030303,0.696969696969697,0,0.0606060606060606,0,0.0303030303030303,0.212121212121212,0.0606060606060606,0.606060606060606,0.393939393939394,0,0,0,0,0,0,0.0909090909090909,0.909090909090909,0,1,0.8,30000,0,0,0,1
827579,"m","2015-09-29",0,0,"00",1,37,179,0,0,0,0,0.0540540540540541,0.0810810810810811,0.297297297297297,0,0.27027027027027,0.0540540540540541,0.027027027027027,0.0540540540540541,0,0.459459459459459,0.540540540540541,0,0,0,0,0.027027027027027,0,0.486486486486487,0.432432432432432,0.0540540540540541,1,0.666666666666667,6000,0,0,1,0
827586,"m","2015-12-07",0,0,"00",1,20,124,0,0,0,0,0.05,0,0.9,0,0.25,0,0,0.1,0.1,0.1,0.9,0,0,0,0,0,0,0.4,0.45,0.15,1,1,340000,1,0,0,0
827593,"b","2013-11-13",1,0,"01",1,35,256,0,0,1,0,0.171428571428571,0,0,0,0,0.228571428571429,0,0,0,0.142857142857143,0.4,0,0.457142857142857,0,0,0.571428571428571,0,0.428571428571429,0,0,0,0,0,0,0,0,0
827593,"m","2016-03-21",1,0,"01",1,13,64,0,0,0.0769230769230769,0,0.153846153846154,0.384615384615385,0.615384615384615,0,0.461538461538462,0.153846153846154,0,0.230769230769231,0,0.692307692307692,0.307692307692308,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0.846153846153846,0,1,0.666666666666667,58000,0,1,0,0
827603,"m","2015-12-08",0,0,"00",1,8,41,0,0,0,0,0.125,0.25,0.5,0,0.5,0.125,0.25,0,0,0.25,0.75,0,0,0,0,0,0,0.125,0.875,0,0,0.666666666666667,0,1,0,0,0
827627,"m","2016-01-11",0,0,"00",1,10,78,0,0,0,0,0,0,0.5,0,0.3,0,0.1,0.1,0.4,0.4,0.6,0,0,0,0,0,0,0.3,0.7,0,1,1,12000,1,0,0,0
827634,"b","2013-12-12",1,0,"01",1,30,231,0,0,1,0,0.133333333333333,0,0,0,0,0.166666666666667,0,0,0,0,0.4,0,0.6,0,0,0.1,0.133333333333333,0.766666666666667,0,0,0,0,0,0,0,0,0
827634,"m","2016-11-22",1,0,"01",1,19,93,0,0,0,0,0,0.105263157894737,0.789473684210526,0,0.368421052631579,0.157894736842105,0,0.0526315789473684,0,0.684210526315789,0.315789473684211,0,0,0,0,0,0.263157894736842,0.0526315789473684,0.684210526315789,0,0.75,0.666666666666667,110000,1,0,0,0
827641,"b","2014-01-16",1,0,"01",1,68,482,0,0,0,0,0.294117647058824,0,0,0,0,0.0882352941176471,0,0,0,0.0294117647058824,0.676470588235294,0,0.294117647058824,0,0,0.0882352941176471,0.558823529411765,0.323529411764706,0.0294117647058824,0,0,0,0,0,0,0,0
827641,"m","2016-02-11",1,0,"01",1,11,82,0,0,0,0,0,0,0.909090909090909,0,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.818181818181818,0,0,0,0,0,0,0,1,0,1,1,1e+05,0,0,1,0
827658,"m","2016-02-11",0,0,"00",1,10,73,0,0,0,0,0,0,0.7,0,0.4,0.2,0.3,0.1,0.1,0.2,0.8,0,0,0,0,0,0,0,1,0,1,1,90000,1,0,0,0
827672,"m","2015-09-10",0,0,"00",1,28,133,0,0,0,0,0,0,0.0714285714285714,0,0.0357142857142857,0,0.0357142857142857,0.0714285714285714,0.821428571428571,0.892857142857143,0.107142857142857,0,0,0,0,0,0,0.0357142857142857,0.892857142857143,0.0714285714285714,1,1,18000,1,0,0,0
827689,"b","2014-02-06",1,0,"01",1,30,152,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0
827689,"m","2015-10-20",1,0,"01",1,11,59,0,0,0,0.454545454545455,0,0,1,0,0,0,0.0909090909090909,0,0,0.636363636363636,0.363636363636364,0,0,0,0,0,0.0909090909090909,0,0.727272727272727,0.181818181818182,1,0.75,0,0,0,0,1
827696,"b","2014-01-30",1,0,"01",1,30,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233333333333333,0.133333333333333,0,0.633333333333333,0,0,0.466666666666667,0.366666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0
827696,"m","2015-09-10",1,0,"01",1,21,110,0,0,0,0,0.0476190476190476,0,0.857142857142857,0,0,0.0952380952380952,0,0.0952380952380952,0,0.666666666666667,0.333333333333333,0,0,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.761904761904762,0.0952380952380952,1,1,160000,1,0,0,0
827706,"b","2015-09-15",1,1,"11",1,45,283,0,0,0,0.0222222222222222,0.977777777777778,0.0222222222222222,0.0222222222222222,0,0.0222222222222222,0,0,0.0222222222222222,0,0.0444444444444444,0.488888888888889,0,0.466666666666667,0,0,0.533333333333333,0.444444444444444,0.0222222222222222,0,0,0,0,0,0,0,0,0
827706,"m","2015-09-14",1,1,"11",1,24,137,0,0,0.0833333333333333,0.0833333333333333,0,0,0.791666666666667,0,0,0.0833333333333333,0.125,0.25,0,0.5,0.5,0,0,0,0,0,0.0416666666666667,0.333333333333333,0.333333333333333,0.291666666666667,0.75,1,2e+05,1,0,0,0
827737,"m","2016-03-24",0,0,"00",1,6,49,0,0,0,0,0,0,1,0,0.333333333333333,0,0.166666666666667,0.5,0,0.5,0.5,0,0,0,0,0,0,0.166666666666667,0.833333333333333,0,0.75,0.5,96000,0,0,0,0
827744,"b","2014-04-26",1,0,"01",1,45,265,0,0,0,0,0.2,0,0,0,0,0.0666666666666667,0,0,0,0.177777777777778,0.666666666666667,0,0.155555555555556,0,0,0.0444444444444444,0.888888888888889,0.0666666666666667,0,0,0,0,0,0,0,0,0
827744,"m","2015-09-24",1,0,"01",1,10,79,0.2,0.5,0.4,0.4,0.1,0,0.7,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0.2,0.8,0,1,1,30000,1,0,0,0
827751,"b","2014-02-28",1,0,"01",1,85,517,0,0,0.352941176470588,0,0.705882352941177,0,0,0,0,0.388235294117647,0,0,0,0.0941176470588235,0.235294117647059,0,0.670588235294118,0,0,0.588235294117647,0.188235294117647,0.223529411764706,0,0,0,0,0,0,0,0,0
827751,"m","2015-09-10",1,0,"01",1,16,76,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0.5625,0.4375,0,0,0,0,0,0.125,0.0625,0.6875,0.125,1,1,13000,1,0,0,0
827768,"m","2015-09-08",0,0,"00",1,20,92,0,0,0,0,0,0,0.9,0.05,0.1,0,0,0,0.1,0.75,0.25,0,0,0,0,0,0.05,0,0.95,0,1,1,0,0,1,0,0
827775,"b","2014-08-04",1,0,"01",1,32,196,1,0,0,0,1,0,0,0,0,0.625,0,0,0,0.09375,0.90625,0,0,0,0,0.75,0.1875,0.0625,0,0,0,0,0,0,0,0,0
827775,"m","2016-02-04",1,0,"01",1,13,103,0,0,0,0,0.0769230769230769,0,0.692307692307692,0,0.153846153846154,0,0.153846153846154,0.153846153846154,0.230769230769231,0.461538461538462,0.538461538461538,0,0,0,0,0,0,0,0.923076923076923,0.0769230769230769,1,1,0,1,0,0,0
827782,"m","2016-02-10",0,0,"00",1,12,82,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0.916666666666667,0.0833333333333333,0.0833333333333333,0.166666666666667,0.25,0.166666666666667,0,0.0833333333333333,0.916666666666667,0,0,0,0,0.0833333333333333,0,0.416666666666667,0.5,0,1,1,50000,1,0,0,0
827799,"m","2015-09-21",0,0,"00",1,10,67,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0.8,1,0,0,0,0,0,0.3,0,0.2,0.4,0.1,0,1,0,1,0,0,0
827809,"b","2014-04-29",1,0,"01",1,30,165,0,1,0,0,0.4,0,0.533333333333333,0,0,0,0,0,0,0.866666666666667,0.133333333333333,0,0,0,0,0.366666666666667,0.3,0.333333333333333,0,0,0,0,0,0,0,0,0
827809,"m","2015-10-05",1,0,"01",1,10,61,0,0,0,0,0.6,0,0.9,0,0,0,0,0.8,0,0.7,0.3,0,0,0,0,0,0,0.4,0.6,0,1,1,0,1,0,0,0
827816,"b","2014-05-13",1,0,"01",1,30,186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0.733333333333333,0,0,0.266666666666667,0.233333333333333,0.5,0,0,0,0,0,0,0,0,0
827816,"m","2016-11-24",1,0,"01",1,15,109,0,0,0,0,0.133333333333333,0,0.4,0,0.6,0.0666666666666667,0,0.133333333333333,0,0.6,0.4,0,0,0,0,0,0.0666666666666667,0,0.733333333333333,0.2,1,1,110000,0,0,1,0
827823,"m","2016-02-08",0,0,"00",1,12,118,0.25,0.666666666666667,0.25,0.5,0.333333333333333,0.416666666666667,0.833333333333333,0.333333333333333,0.583333333333333,0.75,0.666666666666667,0.5,0.0833333333333333,0,0.583333333333333,0.166666666666667,0.25,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0
827830,"b","2014-05-16",1,0,"01",1,53,361,0,1,0,0,0.773584905660377,0,0.679245283018868,0,0,0,0,0,0,0.584905660377358,0.415094339622642,0,0,0,0,0.0377358490566038,0.60377358490566,0.358490566037736,0,0,0,0,0,0,0,0,0
827830,"m","2015-09-10",1,0,"01",1,25,181,0,0,0,0,0.12,0.04,0.96,0,0,0,0,0.8,0,0.4,0.6,0,0,0,0,0,0,0.12,0.88,0,1,1,40000,1,0,0,0
827847,"m","2016-02-11",0,0,"00",1,12,108,0.916666666666667,0.916666666666667,0.833333333333333,0.666666666666667,0.333333333333333,0.75,0.5,0.333333333333333,0.583333333333333,0.333333333333333,0.5,0.25,0,0,0.916666666666667,0,0.0833333333333333,0,0,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0.25,0,0,0,0,0,0
827854,"b","2014-06-17",1,0,"01",1,48,301,0,1,0,0,0.791666666666667,0,0,0,0,0,0,0,0,0.270833333333333,0.5,0,0.229166666666667,0,0,0.25,0.645833333333333,0.104166666666667,0,0,0,0,0,0,0,0,0
827854,"m","2015-11-16",1,0,"01",1,12,90,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0.0833333333333333,0,0.75,0.166666666666667,0.75,0,20000,0,0,0,0
827861,"b","2014-06-13",1,0,"01",1,44,257,0,1,0,0,0.977272727272727,0,0,0,0,0,0,0,0,0.113636363636364,0.545454545454545,0,0.340909090909091,0,0,0.431818181818182,0.318181818181818,0.25,0,0,0,0,0,0,0,0,0
827861,"m","2015-09-08",1,0,"01",1,25,162,0,0.04,0.52,0.72,0,0.04,0.8,0,0,0,0,0,0.16,1,0,0,0,0,0,0.04,0.2,0.04,0.68,0.04,1,1,50000,1,0,0,0
827885,"m","2015-10-16",0,0,"00",1,37,228,0,0,0,0,0.027027027027027,0.0810810810810811,0.621621621621622,0,0.027027027027027,0,0,0,0.189189189189189,1,0,0,0,0,0,0,0.0540540540540541,0.135135135135135,0.675675675675676,0.135135135135135,1,1,70000,1,0,0,0
827892,"m","2015-09-23",0,0,"00",1,17,97,0,0,0,0,0.411764705882353,0.176470588235294,0.941176470588235,0.0588235294117647,0,0.352941176470588,0,0.294117647058824,0,0,1,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0.764705882352941,0.117647058823529,0.5,1,134000,1,0,0,0
827902,"m","2015-12-07",0,0,"00",1,10,77,0,0,0,0,0,0,0.8,0.1,0.1,0.3,0.1,0.1,0.2,0.1,0.9,0,0,0,0,0,0,0.2,0.8,0,0.5,1,50000,0,1,0,0
827919,"m","2015-09-17",0,0,"00",1,10,60,0,0,0,0,0.2,0.1,0.8,0,0.1,0,0,0.1,0,0.8,0.2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
827926,"m","2015-10-20",0,0,"00",1,10,56,0,0,0,0,0.5,0.1,1,0,0,0,0.1,0.7,0,0.5,0.5,0,0,0,0,0.1,0,0,0.9,0,1,1,68000,0,1,0,0
827933,"b","2014-10-02",1,0,"01",1,29,158,0,0,0,0,0.137931034482759,0,0.379310344827586,0,0,0,0,0,0,0,0,0,1,0,0,0.344827586206897,0.137931034482759,0.517241379310345,0,0,0,0,0,0,0,0,0
827933,"m","2015-11-12",1,0,"01",1,19,108,0,0,0,0,0.0526315789473684,0.0526315789473684,0.368421052631579,0,0.315789473684211,0.210526315789474,0.0526315789473684,0.105263157894737,0.105263157894737,0.526315789473684,0.473684210526316,0,0,0,0,0,0,0.473684210526316,0.526315789473684,0,0.5,1,0,1,0,0,0
827940,"m","2016-02-09",0,0,"00",1,13,103,0,0,0,0,0,0.0769230769230769,0.538461538461538,0,0.153846153846154,0.0769230769230769,0,0.153846153846154,0.461538461538462,0.307692307692308,0.692307692307692,0,0,0,0,0,0,0,1,0,1,1,1e+05,0,0,0,1
827957,"b","2014-10-13",1,0,"01",1,42,161,0,1,0,0,0.0952380952380952,0,0.0952380952380952,0,0,0,0,0,0,0,1,0,0,0,0,0,0.904761904761905,0.0952380952380952,0,0,0,0,0,0,0,0,0
827957,"m","2016-12-01",1,0,"01",1,22,112,0,0,0,0,0,0.0909090909090909,0.318181818181818,0,0.590909090909091,0.272727272727273,0.0454545454545455,0.0909090909090909,0,0.454545454545455,0.545454545454545,0,0,0,0,0,0.181818181818182,0,0.818181818181818,0,1,1,630000,1,0,0,0
827964,"m","2016-01-13",0,0,"00",1,13,106,0,0,0,0,0,0.0769230769230769,1,0,0.230769230769231,0,0,0,0,0.615384615384615,0.384615384615385,0,0,0,0,0,0,0,0.923076923076923,0.0769230769230769,1,1,0,0,0,0,1
864141,"b","2016-08-02",0,1,"10",1,30,168,0.466666666666667,0.633333333333333,0.666666666666667,0.266666666666667,0.4,0.366666666666667,0.566666666666667,0.0333333333333333,0.2,0.3,0.1,0.0666666666666667,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0.0333333333333333,0.1,0.5,0.133333333333333,0,0,0,0,0,0,0
864158,"b","2016-07-26",0,1,"10",1,29,187,0.689655172413793,0.724137931034483,0.793103448275862,0.241379310344828,0.793103448275862,0.655172413793103,0.931034482758621,0.655172413793103,0.379310344827586,0.344827586206897,0.103448275862069,0.172413793103448,0,0.206896551724138,0.793103448275862,0,0,0,0,0,0.0689655172413793,0.137931034482759,0.379310344827586,0.0344827586206897,0,0,0,0,0,0,0
864165,"b","2016-07-07",0,1,"10",1,34,207,1,1,0.970588235294118,0,0.294117647058824,0,1,0,0,0,0,0,0,0.970588235294118,0,0,0,0.0294117647058824,0,0,0.0882352941176471,0.0588235294117647,0.441176470588235,0.411764705882353,0,0,0,0,0,0,0
864172,"b","2016-08-12",0,1,"10",1,27,205,0.962962962962963,0.962962962962963,1,0,0.703703703703704,0,1,0,0,0,0,0,0,0.703703703703704,0.259259259259259,0,0.037037037037037,0,0,0.037037037037037,0,0.148148148148148,0.703703703703704,0.111111111111111,0,0,0,0,0,0,0
864196,"b","2016-10-20",0,1,"10",1,62,400,0.290322580645161,0.612903225806452,0.854838709677419,0.17741935483871,0.145161290322581,0.241935483870968,0.854838709677419,0.112903225806452,0.032258064516129,0.0645161290322581,0,0.290322580645161,0,0.306451612903226,0.612903225806452,0,0.0806451612903226,0,0,0.032258064516129,0.032258064516129,0.274193548387097,0.629032258064516,0.032258064516129,0,0,0,0,0,0,0
864206,"b","2016-08-23",0,1,"10",1,41,214,0.0731707317073171,0.24390243902439,0.219512195121951,0.463414634146341,0.121951219512195,0.146341463414634,0.24390243902439,0,0.365853658536585,0.121951219512195,0.024390243902439,0.0487804878048781,0.195121951219512,0.317073170731707,0.682926829268293,0,0,0,0,0.0487804878048781,0.0487804878048781,0.0975609756097561,0.560975609756098,0.24390243902439,0,0,0,0,0,0,0
864220,"b","2016-08-12",0,1,"10",1,31,162,0.774193548387097,0.935483870967742,0.612903225806452,0.032258064516129,0.451612903225806,0.032258064516129,0.935483870967742,0,0,0,0,0.774193548387097,0,0.354838709677419,0.580645161290323,0,0.0645161290322581,0,0,0.032258064516129,0,0.32258064516129,0.548387096774194,0.0967741935483871,0,0,0,0,0,0,0
864237,"b","2016-08-17",0,1,"10",1,38,255,0.973684210526316,0.631578947368421,0.684210526315789,0.0263157894736842,0.631578947368421,0,0.973684210526316,0,0,0,0,0.684210526315789,0,0.0526315789473684,0.631578947368421,0,0.315789473684211,0,0,0.0789473684210526,0,0.184210526315789,0.736842105263158,0,0,0,0,0,0,0,0
864244,"b","2016-09-07",0,1,"10",1,32,198,0,0.375,0.15625,0.90625,0.5625,0.21875,0.75,0,0,0,0,0.375,0,0.125,0.875,0,0,0,0,0.4375,0,0,0.53125,0.03125,0,0,0,0,0,0,0
864251,"b","2016-09-07",0,1,"10",1,33,170,1,1,1,0,1,0.484848484848485,0.96969696969697,0,0,0.121212121212121,0,0.181818181818182,0,1,0,0,0,0,0,0.0606060606060606,0.0303030303030303,0.242424242424242,0.393939393939394,0.272727272727273,0,0,0,0,0,0,0
890777,"b","2015-06-10",0,1,"10",1,18,128,0.444444444444444,1,0.722222222222222,0.722222222222222,0.666666666666667,0.222222222222222,0.888888888888889,0,0,0,0,0.777777777777778,0,0.722222222222222,0.277777777777778,0,0,0,0,0.222222222222222,0,0.222222222222222,0.388888888888889,0.166666666666667,0,0,0,0,0,0,0
98719,"b","2016-01-30",0,1,"10",1,52,241,0.0384615384615385,0,0.192307692307692,1,0.0192307692307692,0.0192307692307692,0.788461538461538,0,0.788461538461538,0,0,0.192307692307692,0,0.423076923076923,0.557692307692308,0,0.0192307692307692,0,0,0.0576923076923077,0.115384615384615,0.173076923076923,0.461538461538462,0.192307692307692,0,0,0,0,0,0,0
99404,"b","2015-03-06",1,1,"11",1,33,175,0,0,0.606060606060606,1,0,0,0.575757575757576,0,0.848484848484849,0.0909090909090909,0,0.181818181818182,0,0.545454545454545,0.424242424242424,0,0,0.0303030303030303,0,0.0909090909090909,0.0909090909090909,0.121212121212121,0.606060606060606,0.0909090909090909,0,0,0,0,0,0,0
99404,"m","2016-12-01",1,1,"11",1,22,101,0,0,0,0,0,0,1,0,0.0454545454545455,0.136363636363636,0.0454545454545455,0,0,1,0,0,0,0,0,0,0.0454545454545455,0,0.954545454545455,0,0,1,0,1,0,0,0
